,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2496,1,1,1,171,1,1,149.0,1,19,37,9.0,9.0,158.1,1,0,1,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,10.8,1.4,1.74,Graduate
2497,2,1,2,8014,0,1,110.0,1,37,1,9.0,10.0,108.7,1,0,1,0,0,43.0,0,0.0,6.0,6.0,6.0,13.0,0,0.0,6.0,6.0,6.0,12.5,0,9.4,-0.8,-3.12,Graduate
2498,1,39,1,171,1,19,133.1,101,1,19,2.0,7.0,110.0,0,0,1,1,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
2499,1,39,1,9238,1,19,133.1,1,37,37,9.0,9.0,120.0,0,1,1,0,0,40.0,0,0.0,6.0,13.0,2.0,10.0,0,0.0,6.0,10.0,1.0,15.0,0,16.2,0.3,-0.92,Dropout
2500,1,44,1,9085,1,39,150.0,6,5,4,1.0,1.0,150.0,0,0,1,0,0,20.0,1,2.0,6.0,7.0,6.0,13.333333333333334,0,1.0,6.0,16.0,5.0,13.375,0,12.4,0.5,1.79,Graduate
2501,2,39,1,8014,0,12,133.1,1,37,37,9.0,1.0,113.0,0,0,1,0,0,46.0,0,0.0,6.0,13.0,3.0,12.333333333333334,0,0.0,6.0,6.0,6.0,13.333333333333334,0,11.1,0.6,2.02,Graduate
2502,1,51,1,9130,1,1,121.0,1,19,37,5.0,7.0,118.6,0,0,1,0,0,26.0,0,14.0,6.0,8.0,5.0,13.181818181818182,0,10.0,14.0,18.0,14.0,11.642857142857142,0,8.9,1.4,3.51,Graduate
2503,2,39,1,9500,1,1,133.1,1,3,1,5.0,5.0,148.8,0,0,1,0,1,34.0,0,0.0,7.0,7.0,6.0,12.513333333333334,0,0.0,8.0,9.0,7.0,13.071428571428571,0,12.4,0.5,1.79,Graduate
2504,1,18,3,9853,1,1,122.0,1,38,37,9.0,5.0,120.3,1,0,1,0,0,19.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
2505,1,1,6,9500,1,1,143.0,1,19,19,9.0,9.0,127.0,1,0,1,0,1,18.0,0,0.0,8.0,8.0,7.0,13.585714285714284,0,0.0,8.0,8.0,7.0,13.585714285714284,0,12.7,3.7,-1.7,Graduate
2506,1,1,1,9130,1,1,123.0,1,19,19,4.0,9.0,113.8,1,0,1,0,0,18.0,0,0.0,7.0,9.0,7.0,11.155555555555557,0,0.0,8.0,10.0,8.0,11.425,0,12.7,3.7,-1.7,Graduate
2507,1,39,1,8014,0,1,120.0,1,38,37,9.0,7.0,108.0,0,0,1,1,1,37.0,0,1.0,7.0,9.0,6.0,11.857142857142858,0,1.0,6.0,7.0,5.0,12.0,0,13.9,-0.3,0.79,Graduate
2508,1,17,1,171,1,1,114.0,1,19,38,9.0,7.0,129.1,0,0,1,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,9.4,-0.8,-3.12,Graduate
2509,1,43,1,9070,1,1,114.0,1,19,38,9.0,7.0,135.9,0,0,1,1,0,26.0,0,9.0,14.0,14.0,14.0,14.0,0,7.0,13.0,13.0,13.0,13.615384615384617,0,15.5,2.8,-4.06,Graduate
2510,1,10,2,9773,1,1,154.4,22,19,38,3.0,5.0,154.4,1,0,0,0,0,18.0,1,0.0,6.0,8.0,5.0,12.0,0,0.0,6.0,0.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
2512,1,17,4,9500,1,1,136.0,1,3,3,2.0,2.0,132.5,1,0,1,0,0,19.0,0,0.0,7.0,8.0,7.0,13.198571428571428,0,0.0,8.0,8.0,8.0,13.0625,0,11.1,0.6,2.02,Graduate
2513,1,10,2,9085,1,1,163.3,22,19,1,4.0,9.0,163.3,0,0,1,0,0,18.0,1,0.0,6.0,10.0,6.0,13.5,0,0.0,6.0,12.0,6.0,12.0,0,12.4,0.5,1.79,Graduate
2514,1,1,1,9670,1,1,126.0,1,1,3,4.0,3.0,122.5,1,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,13.333333333333334,0,0.0,6.0,8.0,5.0,12.8,0,8.9,1.4,3.51,Dropout
2516,1,17,1,9070,1,1,137.0,1,1,1,1.0,5.0,131.8,0,0,1,0,1,22.0,0,0.0,6.0,7.0,6.0,12.166666666666666,0,0.0,6.0,9.0,4.0,12.0,0,9.4,-0.8,-3.12,Graduate
2517,1,1,3,9500,1,1,139.0,1,19,1,9.0,5.0,135.0,1,0,1,0,1,18.0,0,0.0,8.0,8.0,7.0,12.214285714285714,0,0.0,8.0,8.0,7.0,12.214285714285714,0,12.7,3.7,-1.7,Graduate
2518,1,17,1,9254,1,1,142.0,1,19,39,5.0,4.0,141.7,0,0,1,0,1,18.0,0,0.0,6.0,8.0,6.0,12.666666666666666,0,0.0,6.0,6.0,6.0,13.0,0,13.9,-0.3,0.79,Graduate
2519,1,1,3,9773,1,1,133.1,1,38,38,5.0,5.0,131.3,1,0,1,0,1,18.0,0,0.0,6.0,7.0,6.0,12.285714285714286,0,0.0,6.0,6.0,6.0,13.5,0,8.9,1.4,3.51,Graduate
2520,1,1,6,9254,1,1,126.0,1,38,37,5.0,7.0,123.9,1,0,1,0,1,18.0,0,0.0,6.0,7.0,6.0,13.0,0,0.0,6.0,6.0,6.0,13.0,0,12.4,0.5,1.79,Graduate
2521,1,1,2,9254,1,1,131.0,1,4,3,7.0,4.0,126.1,1,0,1,0,0,18.0,0,0.0,6.0,8.0,6.0,12.142857142857142,0,0.0,6.0,6.0,6.0,11.166666666666666,0,8.9,1.4,3.51,Graduate
2522,1,17,6,9500,1,1,131.0,1,1,19,7.0,7.0,126.5,1,0,1,0,1,19.0,0,0.0,7.0,8.0,7.0,13.875714285714285,0,0.0,8.0,9.0,7.0,13.085714285714284,0,11.1,0.6,2.02,Graduate
2523,1,17,1,9853,1,1,108.0,1,19,1,5.0,5.0,107.3,0,0,1,0,0,20.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
2524,1,17,4,9238,1,1,133.1,1,1,19,9.0,5.0,95.0,1,0,1,0,1,19.0,0,0.0,6.0,12.0,6.0,11.666666666666666,0,0.0,6.0,7.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
2525,1,1,2,9085,1,1,122.0,1,3,1,4.0,7.0,116.1,1,0,1,0,0,18.0,0,0.0,6.0,13.0,6.0,13.153846153846152,0,0.0,6.0,12.0,3.0,11.0,0,15.5,2.8,-4.06,Graduate
2526,1,1,4,9070,1,1,143.0,1,1,1,9.0,7.0,134.6,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,14.5,0,0.0,6.0,6.0,6.0,12.833333333333334,0,12.4,0.5,1.79,Dropout
2527,1,17,6,9500,1,1,135.0,1,19,19,7.0,7.0,128.0,1,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,14.44142857142857,0,0.0,8.0,8.0,8.0,13.65625,0,11.1,0.6,2.02,Graduate
2528,1,17,2,9773,1,1,148.0,1,3,38,2.0,6.0,144.2,1,0,1,0,0,18.0,0,0.0,6.0,6.0,6.0,15.166666666666666,0,0.0,6.0,7.0,6.0,14.285714285714286,0,12.4,0.5,1.79,Graduate
2529,1,17,1,9147,1,1,134.0,1,19,38,4.0,8.0,129.5,0,0,1,0,1,18.0,0,0.0,5.0,5.0,5.0,11.6,0,0.0,5.0,12.0,4.0,12.625,0,10.8,1.4,1.74,Graduate
2530,1,17,1,9773,1,1,122.0,1,1,1,4.0,7.0,116.8,1,1,1,0,0,18.0,0,0.0,6.0,6.0,6.0,11.666666666666666,0,0.0,6.0,6.0,6.0,12.333333333333334,0,16.2,0.3,-0.92,Graduate
2531,1,44,1,9003,1,39,160.0,1,37,38,9.0,6.0,160.0,0,0,1,0,1,20.0,0,0.0,6.0,8.0,6.0,12.625,0,0.0,6.0,10.0,6.0,13.2,0,16.2,0.3,-0.92,Graduate
2532,1,16,2,9238,1,1,126.0,1,38,37,3.0,5.0,127.1,1,0,1,0,1,19.0,0,0.0,6.0,14.0,3.0,12.666666666666666,0,0.0,6.0,7.0,6.0,11.0,0,9.4,-0.8,-3.12,Graduate
2534,1,1,1,9238,1,1,115.0,1,38,38,8.0,7.0,112.9,1,0,1,0,1,19.0,0,0.0,6.0,7.0,6.0,11.857142857142858,0,0.0,6.0,8.0,6.0,13.142857142857142,0,12.4,0.5,1.79,Graduate
2537,1,1,1,9670,1,1,130.0,1,19,19,7.0,7.0,121.6,0,0,1,0,0,19.0,0,0.0,6.0,7.0,6.0,14.714285714285714,0,0.0,6.0,6.0,6.0,15.833333333333334,0,12.4,0.5,1.79,Graduate
2538,1,15,1,9670,1,1,130.0,26,42,1,2.0,7.0,130.0,0,1,1,0,0,20.0,1,0.0,6.0,6.0,6.0,13.5,0,0.0,6.0,9.0,5.0,13.0,0,8.9,1.4,3.51,Graduate
2539,1,18,1,9130,1,1,135.0,1,38,19,9.0,5.0,121.7,1,0,1,0,1,18.0,0,0.0,5.0,7.0,4.0,11.5,0,0.0,5.0,5.0,5.0,12.4,0,10.8,1.4,1.74,Graduate
2540,1,7,1,9147,1,3,120.0,1,1,39,4.0,7.0,120.0,0,0,1,0,0,33.0,0,2.0,5.0,9.0,2.0,14.0,0,0.0,5.0,5.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
2541,1,1,1,9853,1,1,148.0,1,19,19,4.0,5.0,143.5,0,0,1,0,1,19.0,0,0.0,7.0,8.0,6.0,12.833333333333334,0,0.0,6.0,6.0,0.0,0.0,0,13.9,-0.3,0.79,Dropout
2542,1,17,2,9130,1,1,136.0,1,1,1,9.0,9.0,128.3,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,13.428571428571429,0,0.0,8.0,8.0,8.0,14.75,0,15.5,2.8,-4.06,Graduate
2543,1,17,1,9070,1,1,108.0,1,19,1,4.0,3.0,111.9,0,0,1,0,0,19.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,8.9,1.4,3.51,Dropout
2545,1,1,3,9773,1,1,153.0,1,3,1,2.0,8.0,137.6,1,0,1,0,0,18.0,0,0.0,6.0,6.0,6.0,16.0,0,0.0,6.0,7.0,6.0,14.333333333333334,0,12.4,0.5,1.79,Graduate
2546,1,1,1,9238,1,1,135.0,1,19,19,9.0,5.0,135.0,1,0,1,0,0,20.0,0,0.0,6.0,6.0,6.0,13.833333333333334,0,0.0,6.0,6.0,6.0,11.833333333333334,0,10.8,1.4,1.74,Graduate
2547,1,1,5,9500,1,1,146.0,1,19,37,7.0,7.0,133.8,1,0,1,0,0,19.0,0,0.0,8.0,9.0,8.0,13.2325,1,0.0,8.0,9.0,8.0,13.2325,1,9.4,-0.8,-3.12,Graduate
2548,1,1,2,9773,1,1,130.0,1,19,19,9.0,9.0,126.9,1,0,1,1,1,18.0,0,0.0,6.0,6.0,6.0,14.0,0,0.0,6.0,6.0,6.0,14.166666666666666,0,9.4,-0.8,-3.12,Graduate
2549,1,17,2,9254,1,1,113.0,1,1,2,5.0,3.0,106.7,1,1,1,1,1,19.0,0,0.0,6.0,14.0,2.0,10.0,0,0.0,6.0,6.0,0.0,0.0,0,13.9,-0.3,0.79,Dropout
2550,1,43,1,8014,0,1,145.7,22,37,37,9.0,9.0,145.7,1,0,1,0,0,25.0,1,8.0,6.0,16.0,15.0,13.333333333333334,0,11.0,13.0,13.0,11.0,12.272727272727272,0,13.9,-0.3,0.79,Graduate
2552,1,1,1,8014,0,1,126.0,1,38,37,5.0,5.0,118.7,0,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,12.5,0,0.0,6.0,6.0,6.0,11.5,0,12.7,3.7,-1.7,Graduate
2553,1,17,1,9991,0,1,160.0,1,34,34,0.0,0.0,161.8,1,1,1,1,0,33.0,0,0.0,5.0,8.0,2.0,10.5,0,0.0,5.0,5.0,0.0,0.0,0,7.6,2.6,0.32,Dropout
2556,1,15,1,9147,1,1,130.0,26,1,1,2.0,3.0,130.0,0,0,1,0,0,19.0,1,0.0,5.0,10.0,4.0,12.0,0,0.0,5.0,6.0,5.0,11.4,0,11.1,0.6,2.02,Graduate
2559,1,1,1,9773,1,1,156.0,1,19,1,5.0,10.0,136.8,1,0,1,0,0,18.0,0,0.0,6.0,6.0,6.0,14.0,0,0.0,6.0,6.0,6.0,13.5,0,11.1,0.6,2.02,Dropout
2560,1,17,5,9853,1,1,141.0,1,3,19,2.0,7.0,130.9,1,0,1,0,0,18.0,0,0.0,6.0,7.0,6.0,13.5,0,0.0,6.0,8.0,5.0,12.6,0,7.6,2.6,0.32,Graduate
2561,1,1,3,9500,1,1,143.0,1,19,37,7.0,7.0,127.0,1,0,1,0,0,18.0,0,0.0,8.0,8.0,8.0,13.07375,0,0.0,8.0,8.0,8.0,13.07375,0,9.4,-0.8,-3.12,Graduate
2562,2,39,1,9500,1,19,133.1,1,38,38,2.0,10.0,120.0,0,0,1,0,0,37.0,0,0.0,7.0,9.0,2.0,10.75,0,0.0,7.0,9.0,0.0,0.0,0,16.2,0.3,-0.92,Dropout
2564,1,1,1,9254,1,1,172.0,41,37,37,5.0,5.0,153.8,1,0,1,0,1,20.0,1,0.0,6.0,6.0,6.0,14.0,0,0.0,6.0,6.0,6.0,13.333333333333334,0,10.8,1.4,1.74,Graduate
2565,1,15,1,9238,1,1,140.0,26,19,19,9.0,6.0,140.0,0,0,1,1,0,21.0,1,0.0,6.0,7.0,6.0,12.333333333333334,0,0.0,6.0,7.0,6.0,13.428571428571429,0,11.1,0.6,2.02,Graduate
2566,1,17,1,9500,1,1,142.0,1,38,1,5.0,4.0,136.6,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,13.464285714285714,0,0.0,8.0,9.0,8.0,14.788888888888888,0,12.4,0.5,1.79,Graduate
2569,1,1,2,9773,1,1,148.0,1,19,1,3.0,9.0,140.0,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,13.666666666666666,0,0.0,6.0,6.0,6.0,14.666666666666666,0,16.2,0.3,-0.92,Graduate
2570,1,1,4,9500,1,1,137.0,1,19,37,9.0,7.0,130.8,0,1,1,0,0,18.0,0,0.0,8.0,9.0,8.0,14.4025,1,0.0,8.0,9.0,8.0,14.4025,1,9.4,-0.8,-3.12,Graduate
2571,1,1,1,9500,1,1,143.0,1,38,38,9.0,9.0,138.8,1,0,1,0,0,31.0,0,0.0,7.0,9.0,7.0,15.46875,0,0.0,8.0,8.0,8.0,16.3875,0,11.1,0.6,2.02,Graduate
2572,1,1,1,9238,1,1,133.1,1,1,1,4.0,10.0,110.0,0,1,1,0,0,23.0,0,0.0,6.0,8.0,6.0,12.625,0,0.0,6.0,6.0,6.0,14.166666666666666,0,12.7,3.7,-1.7,Graduate
2573,1,1,4,9500,1,1,138.0,1,37,19,9.0,9.0,127.8,1,0,1,0,0,19.0,0,0.0,7.0,7.0,6.0,14.983333333333334,0,0.0,7.0,7.0,6.0,14.983333333333334,0,7.6,2.6,0.32,Graduate
2574,1,16,3,9773,1,1,138.0,1,37,38,4.0,9.0,134.2,1,0,1,0,1,20.0,0,0.0,6.0,6.0,6.0,15.0,0,0.0,6.0,6.0,6.0,13.0,0,11.1,0.6,2.02,Graduate
2575,2,39,1,8014,0,1,150.0,1,37,37,7.0,5.0,143.0,0,0,1,0,0,40.0,0,5.0,9.0,9.0,9.0,15.88888888888889,0,3.0,7.0,7.0,7.0,14.142857142857142,0,12.7,3.7,-1.7,Graduate
2576,1,44,1,9085,1,39,120.0,1,37,37,9.0,9.0,120.0,1,1,1,0,0,32.0,0,0.0,6.0,14.0,4.0,11.5,0,0.0,6.0,14.0,3.0,11.0,0,16.2,0.3,-0.92,Dropout
2577,1,1,4,9254,1,1,110.0,1,37,37,9.0,7.0,113.2,1,0,1,0,0,24.0,0,0.0,6.0,14.0,2.0,10.5,0,0.0,6.0,11.0,1.0,10.0,0,10.8,1.4,1.74,Dropout
2578,1,17,4,9500,1,1,146.0,1,19,37,5.0,8.0,135.8,1,0,1,0,0,18.0,0,0.0,7.0,7.0,6.0,13.983333333333334,0,0.0,7.0,7.0,6.0,13.983333333333334,0,7.6,2.6,0.32,Graduate
2579,1,1,1,9238,1,1,148.0,1,37,37,9.0,9.0,143.5,0,0,1,0,0,18.0,0,0.0,6.0,6.0,6.0,13.0,0,0.0,6.0,6.0,6.0,12.833333333333334,0,10.8,1.4,1.74,Graduate
2580,1,1,1,9238,1,1,145.0,1,19,37,4.0,7.0,148.9,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,13.666666666666666,0,0.0,6.0,6.0,6.0,13.0,0,10.8,1.4,1.74,Graduate
2581,1,39,1,9003,1,1,133.1,1,38,38,4.0,7.0,115.6,1,0,0,0,0,27.0,0,0.0,6.0,8.0,0.0,0.0,0,0.0,6.0,8.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
2582,1,1,1,9147,1,1,160.0,1,38,37,9.0,5.0,159.3,0,0,1,0,0,18.0,0,0.0,5.0,5.0,5.0,14.4,0,0.0,5.0,5.0,5.0,15.4,0,7.6,2.6,0.32,Graduate
2584,1,1,1,9853,1,1,130.0,1,19,12,9.0,4.0,133.2,1,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,14.166666666666666,0,0.0,6.0,7.0,6.0,13.666666666666666,0,7.6,2.6,0.32,Graduate
2585,1,17,2,8014,0,1,120.0,1,37,34,0.0,0.0,117.6,1,0,1,0,0,19.0,0,0.0,6.0,8.0,5.0,12.2,0,0.0,6.0,7.0,6.0,12.0,0,7.6,2.6,0.32,Graduate
2588,1,17,1,9853,1,1,120.0,1,37,37,9.0,10.0,122.6,0,0,1,0,0,20.0,0,0.0,6.0,8.0,3.0,12.333333333333334,0,0.0,6.0,11.0,2.0,10.5,0,12.7,3.7,-1.7,Dropout
2590,1,39,1,9003,1,1,133.1,1,19,19,9.0,9.0,100.0,0,0,1,0,0,30.0,0,0.0,6.0,6.0,0.0,0.0,0,0.0,6.0,6.0,0.0,0.0,0,11.1,0.6,2.02,Dropout
2592,1,7,1,9147,1,3,130.0,1,37,19,9.0,8.0,130.0,0,0,1,0,0,21.0,0,4.0,9.0,9.0,9.0,10.88888888888889,0,3.0,10.0,18.0,10.0,11.615384615384617,0,10.8,1.4,1.74,Graduate
2593,1,39,1,9130,1,1,120.0,1,19,19,4.0,5.0,122.8,0,0,1,0,0,26.0,0,0.0,7.0,12.0,6.0,12.166666666666666,0,0.0,8.0,8.0,8.0,11.675,0,13.9,-0.3,0.79,Dropout
2595,1,17,1,9070,1,1,135.0,1,19,37,5.0,9.0,145.9,0,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,12.666666666666666,0,0.0,6.0,6.0,6.0,12.166666666666666,0,16.2,0.3,-0.92,Graduate
2596,1,1,1,9070,1,1,133.1,1,1,37,5.0,9.0,143.0,1,1,1,0,0,21.0,0,0.0,6.0,9.0,5.0,11.4,0,0.0,6.0,8.0,5.0,12.2,0,12.7,3.7,-1.7,Dropout
2597,1,43,1,171,1,1,145.0,1,19,38,9.0,9.0,100.0,0,0,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,13.9,-0.3,0.79,Dropout
2600,1,17,3,9853,1,1,138.0,1,37,37,5.0,9.0,125.1,1,0,1,0,1,19.0,0,0.0,6.0,6.0,6.0,13.5,0,0.0,6.0,8.0,5.0,12.8,0,12.7,3.7,-1.7,Dropout
2602,1,1,3,9238,1,1,126.0,1,38,19,5.0,8.0,120.8,1,0,1,0,0,19.0,0,0.0,6.0,7.0,6.0,12.285714285714286,0,0.0,6.0,7.0,6.0,12.833333333333334,0,12.4,0.5,1.79,Graduate
2603,1,1,5,9085,1,1,121.0,1,38,37,9.0,8.0,114.0,1,0,0,0,0,19.0,0,0.0,5.0,12.0,0.0,0.0,4,0.0,5.0,8.0,0.0,0.0,1,9.4,-0.8,-3.12,Dropout
2604,1,17,1,9238,1,1,152.0,1,37,37,7.0,5.0,132.1,1,0,1,0,0,19.0,0,0.0,6.0,10.0,2.0,10.5,0,0.0,6.0,11.0,1.0,13.0,0,9.4,-0.8,-3.12,Dropout
2605,2,44,1,9085,1,39,160.0,1,37,37,5.0,7.0,160.0,0,0,1,0,0,27.0,0,0.0,5.0,12.0,3.0,14.0,2,0.0,5.0,8.0,5.0,12.0,1,9.4,-0.8,-3.12,Graduate
2606,1,10,1,9085,1,1,134.0,1,37,37,5.0,5.0,134.0,1,0,1,0,0,22.0,0,2.0,5.0,7.0,5.0,14.2,0,0.0,5.0,10.0,5.0,12.2,0,12.7,3.7,-1.7,Graduate
2607,1,1,1,9773,1,1,128.0,1,37,1,9.0,7.0,124.2,1,0,1,0,0,18.0,0,0.0,6.0,8.0,5.0,13.0,0,0.0,6.0,7.0,6.0,13.142857142857142,0,15.5,2.8,-4.06,Dropout
2608,1,17,4,9254,1,1,125.0,1,38,38,5.0,5.0,115.6,1,0,1,0,0,20.0,0,0.0,6.0,6.0,6.0,11.0,0,0.0,6.0,8.0,4.0,12.75,0,9.4,-0.8,-3.12,Graduate
2609,2,43,1,9991,0,1,130.0,1,37,37,9.0,9.0,128.2,0,0,1,0,0,34.0,0,3.0,8.0,9.0,3.0,11.0,0,2.0,7.0,7.0,2.0,10.0,0,9.4,-0.8,-3.12,Dropout
2610,1,17,2,9500,1,1,138.0,1,1,38,5.0,8.0,132.8,1,0,1,0,0,18.0,0,0.0,7.0,9.0,6.0,12.385714285714286,0,0.0,8.0,9.0,8.0,13.755555555555556,0,13.9,-0.3,0.79,Graduate
2611,1,17,2,9773,1,1,121.0,1,1,1,5.0,5.0,123.1,1,0,1,1,0,20.0,0,0.0,6.0,12.0,4.0,14.75,0,0.0,6.0,7.0,4.0,12.25,0,9.4,-0.8,-3.12,Graduate
2612,1,1,1,9130,1,1,134.0,41,1,19,5.0,5.0,125.6,1,0,1,0,0,20.0,1,0.0,5.0,6.0,5.0,16.166666666666668,0,0.0,5.0,6.0,5.0,15.833333333333334,0,12.7,3.7,-1.7,Graduate
2613,1,39,1,9991,0,1,130.0,1,1,38,4.0,9.0,115.0,0,0,1,1,0,25.0,0,0.0,5.0,7.0,0.0,0.0,0,0.0,5.0,8.0,0.0,0.0,0,16.2,0.3,-0.92,Dropout
2614,1,1,4,9119,1,1,126.0,1,3,19,2.0,9.0,123.6,1,0,1,1,0,18.0,0,0.0,5.0,6.0,5.0,12.4,0,0.0,5.0,9.0,3.0,13.0,0,8.9,1.4,3.51,Dropout
2615,1,1,1,9130,1,1,148.0,1,1,1,9.0,9.0,141.7,0,0,0,1,0,18.0,0,0.0,6.0,8.0,5.0,11.6,0,0.0,6.0,11.0,4.0,13.0,0,8.9,1.4,3.51,Dropout
2616,1,17,1,9853,1,1,160.0,1,19,38,5.0,7.0,139.0,1,0,1,0,1,18.0,0,0.0,6.0,8.0,5.0,12.2,0,0.0,6.0,13.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
2617,1,17,1,9254,1,1,118.0,1,1,19,5.0,4.0,118.0,0,0,1,0,1,19.0,0,0.0,6.0,7.0,5.0,11.0,0,0.0,6.0,7.0,5.0,12.8,0,12.4,0.5,1.79,Graduate
2618,1,17,2,9853,1,1,150.0,1,38,19,5.0,5.0,142.0,1,0,1,0,1,19.0,0,0.0,6.0,8.0,6.0,12.333333333333334,0,0.0,6.0,7.0,5.0,12.4,0,10.8,1.4,1.74,Dropout
2619,1,44,1,9238,1,1,140.0,1,1,1,5.0,5.0,143.4,0,0,1,0,1,21.0,0,3.0,6.0,6.0,6.0,14.833333333333334,0,2.0,6.0,7.0,6.0,12.571428571428571,0,13.9,-0.3,0.79,Graduate
2621,1,1,1,9070,1,1,110.0,1,1,37,9.0,9.0,105.1,1,0,1,0,1,20.0,0,0.0,6.0,6.0,6.0,12.0,0,0.0,6.0,6.0,6.0,11.833333333333334,0,12.4,0.5,1.79,Graduate
2622,1,51,1,8014,0,42,140.0,1,19,37,5.0,7.0,138.0,1,1,1,0,1,21.0,0,13.0,13.0,13.0,11.0,12.727272727272728,0,9.0,11.0,11.0,10.0,12.6,0,8.9,1.4,3.51,Graduate
2623,1,43,1,9991,0,1,133.1,41,37,37,9.0,8.0,114.7,0,0,1,0,0,34.0,1,2.0,2.0,2.0,2.0,10.5,0,1.0,1.0,1.0,1.0,11.0,0,10.8,1.4,1.74,Dropout
2624,1,1,4,9773,1,1,140.0,22,1,37,3.0,9.0,130.5,1,0,1,0,0,20.0,1,0.0,6.0,6.0,6.0,12.333333333333334,0,0.0,6.0,6.0,6.0,12.0,0,12.7,3.7,-1.7,Graduate
2625,1,39,1,9991,0,1,110.0,1,37,37,9.0,9.0,134.3,0,0,1,1,0,24.0,0,0.0,5.0,10.0,0.0,0.0,0,0.0,5.0,7.0,1.0,12.0,0,10.8,1.4,1.74,Dropout
2626,1,1,1,9500,1,1,148.0,1,1,1,4.0,3.0,137.5,0,0,1,1,0,18.0,0,0.0,7.0,7.0,7.0,14.842857142857143,0,0.0,8.0,9.0,8.0,14.38888888888889,0,16.2,0.3,-0.92,Graduate
2630,1,39,1,9991,0,1,130.0,1,1,1,9.0,7.0,152.1,0,0,1,1,0,28.0,0,0.0,5.0,13.0,2.0,11.0,0,0.0,5.0,12.0,1.0,12.0,0,11.1,0.6,2.02,Dropout
2631,1,17,1,9254,1,1,132.0,1,38,38,0.0,5.0,126.1,0,0,1,1,0,20.0,0,0.0,6.0,9.0,4.0,10.75,0,0.0,6.0,12.0,0.0,0.0,0,7.6,2.6,0.32,Dropout
2632,1,43,1,9500,1,1,130.0,1,1,1,7.0,4.0,136.0,1,0,1,1,0,22.0,0,0.0,8.0,9.0,8.0,12.55375,1,0.0,8.0,9.0,8.0,12.55375,1,9.4,-0.8,-3.12,Graduate
2633,1,1,4,9500,1,1,128.0,1,19,1,4.0,4.0,124.3,1,0,1,1,0,19.0,0,0.0,8.0,8.0,7.0,12.665714285714284,0,0.0,8.0,8.0,7.0,12.665714285714284,0,10.8,1.4,1.74,Graduate
2635,1,39,2,9130,1,1,133.1,1,3,1,2.0,4.0,136.1,0,0,1,1,0,26.0,0,0.0,7.0,7.0,2.0,11.75,0,0.0,5.0,10.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
2636,1,1,2,9254,1,1,120.0,1,37,37,9.0,9.0,115.1,1,0,0,1,0,21.0,0,0.0,6.0,11.0,3.0,11.0,0,0.0,6.0,14.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
2637,1,16,2,171,1,1,145.0,1,3,3,2.0,2.0,143.6,1,0,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,12.4,0.5,1.79,Graduate
2638,1,17,1,9147,1,1,127.0,1,37,38,9.0,7.0,115.8,1,0,1,1,0,18.0,0,0.0,5.0,5.0,5.0,13.4,0,0.0,5.0,6.0,5.0,12.2,0,11.1,0.6,2.02,Graduate
